without love there is nothing,tom jones,1970,
woodstock,crosby stills nash  young,1970," Well, I came upon a child of God
He was walking along the road
And I asked him, Tell where are you going?
This he told me Said, I'm going down to Yasgur's Farm,
Gonna join in a rock and roll band.
Got to get back to the land and set my soul free. [Chorus]
We are stardust, we are golden,
We are billion year old carbon,
And we got to get ourselves back to the garden. Well, then can I walk beside you?
I have come to lose the smog,
And I feel like I'm a cog in something turning.
And maybe it's the time of year,
Yes and maybe it's the time of man.
And I don't know who I am,
But life is for learning. [Chorus: x2] By the time we got to Woodstock,
We were half a million strong
And everywhere was a song and a celebration.
And I dreamed I saw the bomber death planes
Riding shotgun in the sky,
Turning into butterflies
Above our nation. We are stardust, we are golden,
We caught in the devil's bargain,
And we got to get ourselves back to the garden."
ill never fall in love again,dionne warwick,1970," What do you get when you fall in love?
A guy with a pin to burst your bubble
That's what you get for all your trouble
I'll never fall in love again
I'll never fall in love again What do you get when you kiss a guy?
You get enough germs to catch pneumonia
After you do, he'll never phone ya
I'll never fall in love again
Don't you know that I'll never fall in love again Dont' tell me what's it all about
'Cause I've been there and I'm glad I'm out
Out of those chains, those chains that bind you
That is why I'm here to remind you What do you get when you fall in love?
You only get a life of pain and sorrow
So for at least until tomorrow
I'll never fall in love again
No, no, I'll never fall in love again I'm out of those chains, those chains that bind you
That is why I'm here to remind you What do you get when you fall in love?
You only get lies and pain and sorrow
So for at least until tomorrow
I'll never fall in love again
Don't you know that I'll never fall in love again
I'll never fall in love again"
walk a mile in my shoes,joe south,1970," If I could be you
And you could be me
For just one hour
If we could find a way
To get inside
Each other's mind, mmm
If you could see you
Through your eyes
Instead of your ego
I believe you'd be
Surprised to see
That you'd been blind, mmm Walk a mile in my shoes
Walk a mile in my shoes
Hey, before you abuse, criticize and accuse
Walk a mile in my shoes Now your whole world
You see around you
Is just a reflection
And the law of karma
Says you're gonna reap
Just what you sow, yes you will
So unless
You've lived a life of
Total perfection
You'd better be careful
Of every stone
That you should throw, yeah And yet we spend the day
Throwing stones
At one another
'Cause I don't think
Or wear my hair
The same way you do, mmm
Well I may be
Common people
But I'm your brother
And when you strike out
And try to hurt me
It's a-hurtin' you, lord have mercy Walk a mile in my shoes
Walk a mile in my shoes
Hey, before you abuse, criticize and accuse
Walk a mile in my shoes There are people
On reservations
And out in the ghettos
And brother there
But for the grace of God
Go you and I, yeah, yeah
If I only
Had the wings
Of a little angel
Don't you know I'd fly
To the top of the mountain
And then I'd cry Walk a mile in my shoes
Walk a mile in my shoes
Hey, before you abuse, criticize and accuse
Better walk a mile in my shoes Walk a mile in my shoes
Walk a mile in my shoes
Uh, before you abuse, criticize and accuse
Walk a mile in my shoes, yeah Walk a mile in my shoes"
the thrill is gone,bb king,1970," The thrill is gone The thrill is gone away
The thrill is gone baby
The thrill is gone away
You know you done me wrong baby
And you'll be sorry someday
The thrill is gone It's gone away from me
The thrill is gone baby
The thrill is gone away from me
Although, I'll still live on
But so lonely I'll be
The thrill is gone It's gone away for good
The thrill is gone baby
It's gone away for good
Someday I know I'll be open armed baby
Just like I know a good man should
You know I'm free, free now baby I'm free from your spell
Oh I'm free, free, free now
I'm free from your spell
And now that it's all over
All I can do is wish you well"
its only make believe,glen campbell,1970," ""Royalty"" Were in the presence of royalty. It's our sovernign God and King, were before your throne, we bow at your feet. We worship you holy king. It's in your presences that I find joy, it's in your presence that I find peace. I find rest for my soul and strength for my life lying here at your feet. Were in the presence of royalty. It's our sovernign God and King, were before your throne, we bow at your feet. We worship you holy king. It's in your presence that I find joy, it's in your presence that I find peace. I find rest for my soul and strength for my life lying here at your feet. In your presence there is fullness of joy
In your right hand there are pleasures forevermore
The nations sing
The people rejoice
Holy one above them all
Matchless name we will call
Ohh God we bow before you
Worship you only We're in the presence of royalty
It's our sovereign god and king
Were before your thrown
And bow at your feet
Worship you holy king Were in the presence of royalty. It's our sovernign God and King, were before your throne, we bow at your feet. We worship you holy king. (Were in the presence of royalty) Tell'em it's our sovernign God whose king and lord come on sang it. (Were in the presence of royalty). If you realize he's Lord I want you to open your mouth and lift your hands today and tell them today there's nobody like you were in the presence of royalty (Were in the presence of royalty). And lord when we reflect on who you are Jesus we have to lift our hands and open up our mouth. We praise you today Jesus. We just can't sit here with our lips close when we realize you for who you are you're sovernign forever God were in the presence.Your king of kings and your lord of lords. And we bow that we will bless you, we bow that we worship, we bow that we thank you, we bow yes Lord Jesus Halliguah. God you're in throne with the praises of your people as the angels worship you were your people were gonna worship you Jesus yes (In the presence of royalty). We love you, we thank you, your god, your King, Your Lord, Your Sovernign, your everything (and we bless you and we thank you and we love you and we honor you as we lift you, (you are Jesus ) yes, yes thank you Lord thank you Jesus. (Were in the presence of royalty )
Solo: Were in the presence of royalty
It's or sovereign god and king
I find rest for my soul
Strength for my life
Lying here at your feet"
call me,aretha franklin,1970,
joy to the world,three dog night,1971," Jeremiah was a bullfrog
Was a good friend of mine
I never understood a single word he said
But I helped him a-drink his wine
And he always had some mighty fine wine Singin'...
Joy to the world
All the boys and girls now
Joy to the fishes in the deep blue sea
Joy to you and me If I were the king of the world
Tell you what I'd do
I'd throw away the cars and the bars and the war
Make sweet love to you Sing it now...
Joy to the world
All the boys and girls
Joy to the fishes in the deep blue sea
Joy to you and me You know I love the ladies
Love to have my fun
I'm a high life flyer and a rainbow rider
A straight shootin' son-of-a-gun
I said a straight shootin' son-of-a-gun Joy to the world
All the boys and girls
Joy to the fishes in the deep blue sea
Joy to you and me Joy to the world
All the boys and girls
Joy to the fishes in the deep blue sea
Joy to you and me Joy to the world
All the boys and girls
Joy to the world
Joy to you and me Joy to the world
All the boys and girls now
Joy to the fishes in the deep blue sea
Joy to you and me Joy to the world
All the boys and girls
Joy to the fishes in the deep blue sea
Joy to you and me
you know i mean.
Joy to the world
All the boys and girls
Joy to the fishes in the deep blue sea
Joy to you and me
Joy to the world
All the boys and girls
Joy to the fishes in the deep blue sea
Joy to you and me
(fading)"
its too latei feel the earth move,carole king,1971," I feel the earth move
Under my feet.
I feel the sky tumblin' down.
I feel my heart start
To tremblin' whenever you're around. Ooh, baby, when I see your face,
Mellow as the month of may,
Oh, darlin', I can't stand it
When you look at me that way. Hey, I feel the earth move
Under my feet.
I feel the sky tumblin' down.
I feel my heart start to tremble
whenever you're around. Ooh, darlin', when you're near me
And you tenderly call my name,
I know that my emotions
Are somethin' I just can't tame.
I just got to have ya, baby.
Uh, uh, uh.
Uh, uh, uh, yeah. I feel the earth move
Under my feet.
I feel the sky tumblin' down, a-tumblin' down.
I feel the earth move
Under my feet.
I feel the sky tumblin' down, a-tumblin' down. I just a-lose control
Down to my very soul.
I get hot and cold
All over, all over, all over, all over. I feel the earth move
Under my feet.
I feel the sky tumblin' down, a-tumblin' down.
I feel the earth move
Under my feet.
I feel the sky tumblin' down, a-tumblin' down,
A-tumblin' down, a-tumblin' down,
A-tumblin' down, a-tumblin' down,
Tumblin' down."
one bad apple,the osmonds,1971," Yeah, yeah I can tell you've been hurt
By that look on your face, girl
Some guy brought sad
Into your happy world You need love, but you're
Afraid that if you give in
Someone else will come along
And sock it to you again One bad apple don't
Spoil the whole bunch, girl
Oh, give it one more try
Before you give up on love One bad apple don't
Spoil the whole bunch, girl
Oh, I don't care what they say
I don't care what you heard I could make you happy, baby
Satisfy you too (satisfy you now)
But how can I if you
Won't give me a chance
To prove my love to you Won't you just give me one
Little chance (one little chance now)
I'll give you love's guarantee
That you won't be hurt again One bad apple don't
Spoil the whole bunch, girl
Oh, give it one more try
Before you give up on love One bad apple don't
Spoil the whole bunch, girl
Oh, I don't care what they say
I don't care what you heard now I've been noticing you, baby
For a long, long time
(Long, long time now)
I'm not ashamed to tell the world
That you really messed up my mind Girl, to me you're like a
Dream come true
(Dream come true now)
I'd rather hurt myself
Than to ever hurt you One bad apple don't
Spoil the whole bunch, girl
Oh, give it one more try
Before you give up on love One bad apple don't
Spoil the whole bunch, girl
Oh, I don't care what they say
I don't care what you heard now One bad apple don't
Spoil the whole bunch, girl
Oh, give it one more try
Before you give up on love One bad apple don't
Spoil the whole bunch, girl
Oh, now, I don't care what they say
I don't care what you heard now"
how can you mend a broken heart,bee gees,1971," I can think of younger days when living for my life
Was everything a man could want to do
I could never see tomorrow
But I was never told about the sorrow And how can you mend a broken heart?
How can you stop the rain from falling down?
How can you stop the sun from shining?
What makes the world go round? How can you mend this broken man?
How can a loser ever win?
Please help me mend my broken heart
And let me live again I can still feel the breeze that rustles through the trees
And misty memories of days gone by
We could never see tomorrow
No one said a word about the sorrow And how can you mend a broken heart?
How can you stop the rain from falling down?
How can you stop the sun from shining?
What makes the world go round? And how can you mend this broken man?
How can a loser ever win?
Please help me mend my broken heart
And let me live again
Please help me mend my broken heart
And let me live again"
go away little girl,donny osmond,1971," Go away little girl
Go away little girl
I'm not supposed to be alone with you I know that your lips are sweet,
but our lips must never meet.
I belong to someone else and I must be true Oh, go away little girl
(Go away little girl)
Go away little girl
(Go away little girl)
It's hurting me more each minute that we delay When you're near me like this you're much too hard to resist
So, go away little girl, before I beg you to stay. (Go away little girl)
Go away little girl
(Go away little girl)
Oh, go away little girl
(It hurts me more, the more that we delay) When you're near me like this you're much too hard to resist
So, go away little girl
Let's call it a day little girl
Please, go away little girl, before I beg you to stay. (Go away)
Go away little girl
(Go away)
Go away little girl
(Go away)
Please, go away little girl
(Go away)
Go away little girl
(Go away)"
take me home country roads,john denver,1971," Almost heaven, West Virginia
Blue ridge mountains, Shenandoah river
Life is old there, older than the trees
Younger than the mountains, growin' like a breeze
Country roads, take me home
To the place I belong
West Virginia, mountain momma Take me home, country roads
All my memories, gather 'round her
Miner's lady, stranger to blue water Dark and dusty, painted on the sky
Misty taste of moonshine, teardrops in my eyes
Country roads, take me home
To the place I belong
West Virginia, mountain momma Take me home, country roads
I hear her voice in the mornin' hour she calls me
Radio reminds me of my home far away And drivin' down the road I get a feelin'
That I should have been home yesterday, yesterday
Country roads, take me home
To the place I belong
West Virginia, mountain momma Take me home, country roads
Country roads, take me home
To the place I belong
West Virginia, mountain momma
Take me home, country roads
Take me home, down country roads
Take me home, down country roads"
just my imagination running away with me,the temptations,1971," Each day through my window
I watch her as she passes by
I say to myself
""You're such a lucky guy"" To have a girl like her
Is truly a dream come true
Out of all of the fellas in the world
She belongs to you But it was just my imagination
Running away with me
It was just my imagination
Running away with me (Soon) Soon we'll be married
And raise a family, whoa yeah
A cozy, little home out in the country
With two children, maybe three I tell you I can visualize it all
This couldn't be a dream
For too real it all seems But it was just my imagination, once again
Running away with me
I tell you it was just my imagination
Running away with me Every night, on my knees I pray
""Dear Lord, hear my plea
Don't ever let another take her love from me
Or I will surely die"" Ooh, her love is heavenly
When her arms enfold me
I hear a tender rhapsody
But in reality, she doesn't even know me Just my imagination, once again
Running away with me
I tell you it was just my imagination
Running away with me
I never met her, but I can't forget her Just my imagination
(Ooh yeah, yeah, yeah, yeah)
Running away with me
It was just my imagination"
me and bobby mcgee,janis joplin,1971," Busted flat in Baton Rouge, waitin' for a train
When I's feelin' near as faded as my jeans
Bobby thumbed a diesel down just before it rained
And rode us all the way into New Orleans I pulled my harpoon out of my dirty red bandana
I's playin' soft while Bobby sang the blues
Windshield wipers slappin' time
I's holdin' Bobby's hand in mine
We sang every song that driver knew Freedom's just another word for nothin' left to lose
Nothin', it ain't nothin' honey, if it ain't free
And feelin' good was easy, Lord, when he sang the blues
You know feelin' good was good enough for me
Good enough for me and my Bobby McGee From the Kentucky coal mines to the California sun
Yeah, Bobby shared the secrets of my soul
Through all kinds of weather, through everything we done
Yeah, Bobby baby kept me from the cold One day up near Salinas, Lord, I let him slip away
He's lookin' for that home and I hope he finds it
Well, I'd trade all my tomorrows for one single yesterday
To be holdin' Bobby's body next to mine Freedom's just another word for nothin' left to lose
Nothin', and that's all that Bobby left me
Well, feelin' good was easy, Lord, when he sang the blues
And feelin' good was good enough for me
Good enough for me and my Bobby McGee, yeah La da da, la da daa, la da daa da daa da daa
La da da da daa dadada Bobby McGee-ah
La li daa da daa daa, la da daa da daa
La la laa la daada Bobby McGee-ah yeah
La di da, ladida LA dida LA di daa, ladida LA dida LA di daa Hey now Bobby now now Bobby McGee yeah
Lo lo LO lolo LO lo laa, lololo LO lolo LO lolo LO lolo LO la laa
Hey now Bobby now now Bobby McGee yeah
Lord, I called him my lover, I called him my man
I said I called him my lover, did the best I can
C'mon, hey now Bobby now, hey now Bobby McGee, yeah
Lo lo Lord, a Lord, a Lord, a Lord, a Lord, a Lord, a Lord, oh
Hey, hey, hey, Bobby McGee, Lord"
tired of being alone,al green,1971," I'm so tired of being alone
I'm so tired of on-my-own
Won't you help me girl
Just as soon as you can People say that I've found a way
To make you say that you love me
Hey baby, you didn't go for that
It's a natural fact
That I wanna come back
Show me where it's at, baby I'm so tired of being alone
I'm so tired of on-my-own
Won't you help me girl
Soon as you can I guess you know that I, uh, I love you so
Even though you don't want me no more
Hey hey hey hey, I'm cryin' tears
All through the years
I'll tell ya like it is
Honey, love me if you will Yeah baby
Tired of being alone here by myself, now
I tell ya, I'm tired baby
I'm tired of being all wrapped up late at night
In my dreams, nobody but you, baby
Sometimes I wonder
If you love me like you say you do
You see baby, I been thinkin' about it, yeah
I been, I been wantin' to get next to you baby
Ya see, sometimes I hold my arms, I say mmmm hmmm hmmm
Yeah baby
Meeting you has proven to me
To be my greatest dream, yeah Tired, baby
Yeah, you don't know what I'm talkin' about
Sometimes late at night I get to wonderin' about you baby
Oh baby, baby"
smiling faces sometimes,the undisputed truth,1971," Smiling faces sometimes pretend to be your friend
Smiling faces show no traces of the evil that lurks within
Smiling faces, smiling faces sometimes
They don't tell the truth uh
Smiling faces, smiling faces
Tell lies and I got proof The truth is in the eyes
Cause the eyes don't lie, amen
Remember a smile is just
A frown turned upside down
My friend let me tell you
Smiling faces, smiling faces sometimes
They don't tell the truth, uh
Smiling faces, smiling faces
Tell lies and I got proof
Beware, beware of the handshake
That hides the snake
I'm telling you beware
Beware of the pat on the back
It just might hold you back
Jealousy (jealousy)
Misery (misery)
Envy I tell you, you can't see behind smiling faces
Smiling faces sometimes they don't tell the truth
Smiling faces, smiling faces
Tell lies and I got proof Smiling faces, smiling faces sometimes
They don't tell the truth
Smiling faces, smiling faces
Tell lies and I got proof
(Smiling faces, smiling faces sometimes)
(Smiling faces, smiling faces sometimes)
I'm telling you beware, beware of the handshake
That hides the snake
Listen to me now, beware
Beware of that pat on the back
It just might hold you back
Smiling faces, smiling faces sometimes
They don't tell the truth
Smiling faces, smiling faces
Tell lies and I got proof Your enemy won't do you no harm
Cause you'll know where he's coming from
Don't let the handshake and the smile fool ya
Take my advice I'm only try' to school ya"
youve got a friend,james taylor,1971," When you're down and troubled
And you need a helping hand
And nothing, oh, nothing is going right
Just close your eyes and think of me
And soon I will be there
To brighten up even your darkest night You just call out my name
And, you know, wherever I am
I'll come running (oh yeah, baby)
To see you again Winter, spring, summer or fall
All you've got to do is call
And I'll be there, (yeah yeah yeah)
You've got a friend If the sky above you
Should turn dark and full of clouds
And that old north wind should begin to blow Keep your head together
And call my name out loud now
Soon I'll be knocking upon your door You just call out my name
And, you know, wherever I am
I'll come running (Oh, yes I will)
To see you again Winter, spring, summer or fall
All you've got to do is call
And I'll be there, yeah yes Ain't it good to know that you've got a friend
When people can be so cold?
They'll hurt you and desert you
Well, they'll take your soul if you let them
Oh, but don't you let them You just call out my name
And, you know, wherever I am
I'll come running
To see you again
(Oh baby don't you know 'bout)
Winter, spring, summer or fall
(Hey Now) All you've got to do is call
Lord I'll be there, yes I will
You've got a friend
You've got a friend"
brown sugar,the rolling stones,1971,
the night they drove old dixie down,joan baez,1971," Virgil Caine is my name and I drove on the Danville train
Till Stonemans Cavalry came and tore up the tracks again
In the winter of '65, we were hungry, just barely alive
I took the train to Richmond that fell
It was a time I remember, oh, so well The night they drove old Dixie down
And all the bells were ringin'
The night they drove old Dixie down
And all the people were singin'
They went, ""Na, na, na"" Back with my wife in Tennessee and one day she said to me
""Virgil, quick, come see, there goes Robert E. Lee""
Now I don't mind, I'm chopping wood
And I don't care if the money's no good
Just take what you need and leave the rest
But they should never have taken the very best
Follow the bouncing arm The night they drove old Dixie down
And all the bells were ringin'
The night they drove old Dixie down
And all the people were singin'
They went, ""Na, na, na"" Like my father before me, I'm a working man
And like my brother before me, I took a rebel stand
But he was just 18, proud and brave
But a yankee laid him in his grave
I swear by the blood below my feet
You can't raise a Caine back up when he's in defeat The night they drove old Dixie down
And all the bells were ringin'
The night they drove old Dixie down
And all the people were singin'
They went, ""Na, na, na"""
whats going on,marvin gaye,1971," Mother, mother
There's too many of you crying
Brother, brother, brother
There's far too many of you dying
You know we've got to find a way
To bring some lovin' here today, yeah Father, father
We don't need to escalate
You see, war is not the answer
For only love can conquer hate
You know we've got to find a way
To bring some lovin' here today Picket lines and picket signs
Don't punish me with brutality
Talk to me
So you can see
Oh, what's going on
What's going
What's going on
What's going on Right on, baby
Right on
Right on Mother, mother
Everybody thinks we're wrong
Oh, but who are they to judge us
Simply because our hair is long
Oh, you know we've got to find a way
To bring some understanding here today Picket lines and picket signs
Don't punish me with brutality
Come on talk to me
So you can see
What's going on
What's going on
Tell me what's going on
I'll tell you ya, what's going on
Right on, baby
Right on, baby
Right on, baby"
uncle albertadmiral halsey,paul  linda mccartney,1971," We're so sorry, Uncle Albert
We're so sorry if we caused you any pain
We're so sorry, Uncle Albert
But there's no one left at home, and I believe I'm gonna rain We're so sorry, but we haven't heard a thing all day
We're so sorry, Uncle Albert
But if anything should happen, we'll be sure to give a ring We're so sorry, Uncle Albert
But we haven't done a bloody thing all day
We're so sorry, Uncle Albert
But the kettle's on the boil, and we're so easily called away [(Yeah, yeah, yeah, Hands across the water, water
Heads across the sky
Hands across the water, water
Heads across the sky Admiral Halsey notified me
He had to have a berth or he couldn't get to sea
I had another look and I had a cup of tea
And butter pie
(A butter pie?)
The butter wouldn't melt, so I put it in a pie Hands across the water, water
Heads across the sky
Hands across the water, water
Heads across the sky Live a little, be a gypsy
Get around (Get around)
Get your feet up off the ground
Live a little, get around Live a little, be a gypsy
Get around (Get around)
Get your feet up off the ground
Live a little, get around Hands across the water, water
Heads across the sky
Hands across the water, water
Heads across the sky"
aint no sunshine,bill withers,1971," Ain't no sunshine when she's gone
It's not warm when she's away
Ain't no sunshine when she's gone
And she's always gone too long
Anytime she's goes away Wonder this time where she's gone
Wonder if she's gone to stay
Ain't no sunshine when she's gone
And this house just ain't no home
Anytime she goes away And I know I know I know I know
I know I know I know I know I know
I know I know I know I know I know
I know I know I know I know I know
I know I know I know I know I know
I know I know Hey I oughta leave young thing alone
But ain't no sunshine when she's gone
Ain't no sunshine when she's gone
Only darkness everyday
Ain't no sunshine when she's gone
And this house just ain't no home Anytime she goes away
Anytime she goes away
Anytime she goes away
Anytime she goes away"
